"<a href='https://www.idigbio.org/portal/recordset/471835cc-feb6-4d05-a8d1-62ce71399326'>Virginia Polytechnic Institute and State University, Massey Herbarium - VPI</a>","15,837 Records"
"<a href='https://www.idigbio.org/portal/recordset/59734d15-8edb-41a4-b3f2-f9bd3407460b'>Towson University Biodiversity Center Herbarium - BALT Vascular plants</a>","2,788 Records"
"<a href='https://www.idigbio.org/portal/recordset/83ad8494-136b-485a-87d4-8ce01dd6a8de'>University of South Carolina, A. C. Moore Herbarium - USCH Vascular plants</a>","96,274 Records"
"<a href='https://www.idigbio.org/portal/recordset/3ad82604-c4b3-4fd0-b03e-d8f874062146'>University of Kansas Biodiversity Institute - KU Birds</a>","121,999 Records"
"<a href='https://www.idigbio.org/portal/recordset/667c2736-bcd3-4a6a-abf4-db5d2dc815c4'>University of Oregon, Condon Fossil Collection - UOMNH</a>","48,634 Records"
"<a href='https://www.idigbio.org/portal/recordset/995cc7f1-69c3-4317-ab77-28fd48f1e535'>University of Colorado Museum of Natural History Herbarium - COLO Lichens</a>","50,317 Records"
"<a href='https://www.idigbio.org/portal/recordset/db4bb0df-8539-4617-ab5f-eb118aa3126b'>Archbold Biological Station - ABS Arthropods</a>","11,708 Records"
"<a href='https://www.idigbio.org/portal/recordset/ef30a918-b583-41f1-9ac4-4a37591b515a'>Tall Timbers Research Station Natural History Museum - TTRS Lepidoptera</a>","1,376 Records"
"<a href='https://www.idigbio.org/portal/recordset/c2767dde-1315-4d78-abf9-8e098dd588ab'>Milwaukee Public Museum Herbarium - MPM</a>","107,621 Records"
"<a href='https://www.idigbio.org/portal/recordset/6e922c92-b37d-4c46-8982-19d945ff8fd1'>Grand Valley State University Herbarium - GVSC</a>","4,336 Records"
"<a href='https://www.idigbio.org/portal/recordset/a50e98bd-13e9-41fe-a5cc-aee4f240628b'>Hillsdale College Herbarium - HLSD</a>","3,635 Records"
"<a href='https://www.idigbio.org/portal/recordset/b027383d-6705-4d06-8514-db6ef16efdb5'>Seney Wildlife Refuge Herbarium - SENEY</a>","742 Records"
"<a href='https://www.idigbio.org/portal/recordset/bf897c17-06cc-48c1-a7cc-f41b45166880'>Santa Barbara Museum of Natural History - SBMNH Entomology</a>","109,118 Records"
"<a href='https://www.idigbio.org/portal/recordset/71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb'>Carnegie Museum of Natural History - CM Vertebrate Paleontology</a>","79,254 Records"
"<a href='https://www.idigbio.org/portal/recordset/3027c437-cdb3-4072-9410-5a46ec3b1fd5'>University of Vermont, Pringle Herbarium - VT</a>","75,309 Records"
"<a href='https://www.idigbio.org/portal/recordset/139f2c47-4051-4c44-b95a-45fd20b1a8b9'>Oregon State University - OSC Algae</a>","12,120 Records"
"<a href='https://www.idigbio.org/portal/recordset/e794b292-4a94-471e-ab84-6aaef1fea1b3'>George Mason University, Ted R. Bradley Herbarium - GMUF</a>","35,224 Records"
"<a href='https://www.idigbio.org/portal/recordset/0f19f6d6-79a4-434e-ba0b-a4f49f334078'>University of Maine Herbarium - MAINE Vascular plants</a>","21,034 Records"
"<a href='https://www.idigbio.org/portal/recordset/2f484dca-4e55-4d29-ad96-56c96573444f'>Louisiana State University Museum of Natural Science - LSUMZ Ornithology</a>","7,926 Records"
"<a href='https://www.idigbio.org/portal/recordset/e40bcf8a-0d64-4d88-a02d-fa047b195e8b'>Oregon State Arthropod Collection - OSAC Lepidoptera</a>","420 Records"
"<a href='https://www.idigbio.org/portal/recordset/b40e13f7-a79a-4265-93d9-3b4878dfc988'>Bailey-Matthews National Shell Museum - BMSM</a>","109,113 Records"
"<a href='https://www.idigbio.org/portal/recordset/c96ca51c-908e-41cc-ae10-ac1fb72ca3d9'>Black Rock Forest Consortium Herbarium - BRFC</a>","623 Records"
"<a href='https://www.idigbio.org/portal/recordset/347579f4-d44a-4c8e-a578-09c2a8132573'>Brown University - BRU Algae</a>","5,268 Records"
"<a href='https://www.idigbio.org/portal/recordset/8783e947-93cf-4b60-b387-d10642b0eee0'>Mote Marine Lab - MOT Algae</a>","2,829 Records"
"<a href='https://www.idigbio.org/portal/recordset/3501e0a6-1420-45b9-bbf9-77349e79e9d7'>University of Rhode Island Herbarium - KIRI Algae</a>","7,289 Records"
"<a href='https://www.idigbio.org/portal/recordset/e27f0218-47e0-41bc-9086-9d9169096e90'>Paleontological Research Institution - PRI Paleo invertebrates</a>","112 Records"
"<a href='https://www.idigbio.org/portal/recordset/ea9d9c05-11b3-4514-898e-66bd8560ec5b'>Robert F. Hoover Herbarium, Cal Poly State University - OBI Lichens</a>","153 Records"
"<a href='https://www.idigbio.org/portal/recordset/9b34b218-efb2-43b9-9b9e-dac3c470a9f9'>University of Alaska Museum of the North Herbarium - ALA Algae</a>","4,639 Records"
"<a href='https://www.idigbio.org/portal/recordset/d1c20e8e-d875-473b-bfbf-fecf35ed00d0'>University of Iowa Museum of Natural History - SUI Vertebrates</a>","14,865 Records"
"<a href='https://www.idigbio.org/portal/recordset/d0c73947-fce1-4914-abf0-280584f89510'>Louisiana State University Museum of Natural Science - LSUMZ Herpetology</a>","98,585 Records"
"<a href='https://www.idigbio.org/portal/recordset/72b6dbee-bc4d-4e35-a32c-8df0422771fb'>Miami University, Willard Sherman Turrell Herbarium - MU Bryophytes</a>","11,932 Records"
"<a href='https://www.idigbio.org/portal/recordset/312cf3f1-2913-4c63-9ba8-0b870cd3c120'>University of North Carolina Asheville - UNCA Bryophytes</a>","158 Records"
"<a href='https://www.idigbio.org/portal/recordset/4c51ed21-26d8-4b3c-bc5d-e49bbee4fa6d'>New Brunswick Museum - NBM Lichens</a>","10,123 Records"
"<a href='https://www.idigbio.org/portal/recordset/0a854fba-3da1-4d7b-88e1-1204a993ee00'>Luther College Herbarium - LCDI Lichens</a>","93 Records"
"<a href='https://www.idigbio.org/portal/recordset/fa1518c7-2cb3-49a3-98a6-67e0581b7669'>Université Laval, Louis-Marie Herbarium - QFA Lichens</a>","20,457 Records"
"<a href='https://www.idigbio.org/portal/recordset/bfc1bc5b-ddee-4880-a5d5-90f7c950c692'>Agricultural Research Council, Plant Protection Research Institute, Pretoria South Africa - Afrotropical Bees</a>","17,117 Records"
"<a href='https://www.idigbio.org/portal/recordset/14312086-24f8-453a-be6f-d7a0c796a116'>Albany Museum, Grahamstown, South Africa - AM Freshwater invertebrates</a>","60,344 Records"
"<a href='https://www.idigbio.org/portal/recordset/eb526a6d-7f7b-49d9-9341-4e20e065059e'>Albany Museum, Grahamstown, South Africa - AM Terrestrial insects</a>","13,909 Records"
"<a href='https://www.idigbio.org/portal/recordset/58afd7df-a696-4dd6-a765-540f8b31c07d'>Museum of Archaeology, University of Stavanger - SVG Vascular plants</a>","8,158 Records"
"<a href='https://www.idigbio.org/portal/recordset/c5916431-004f-465a-a505-589e2de29c8b'>Museum of Natural History and Archaeology, Norwegian University of Science and Technology, Trondheim - TRH Algae</a>","3,887 Records"
"<a href='https://www.idigbio.org/portal/recordset/dddf9315-7819-4289-b587-6be72e4894d2'>Museum of Natural History and Archaeology, Norwegian University of Science and Technology, Trondheim - TRH Bryophytes</a>","183,272 Records"
"<a href='https://www.idigbio.org/portal/recordset/dd783e7e-36d8-4fcd-b7fe-9a481d785560'>Museum of Natural History and Archaeology, Norwegian University of Science and Technology, Trondheim - TRH Fungi</a>","18,389 Records"
"<a href='https://www.idigbio.org/portal/recordset/8456dc3d-99e2-407c-ab55-4746d382496b'>Museum of Natural History and Archaeology, Norwegian University of Science and Technology, Trondheim - TRH Lichens</a>","41,582 Records"
"<a href='https://www.idigbio.org/portal/recordset/207b6c64-7b58-4d6a-816d-bc759c27eafc'>Museum of Natural History and Archaeology, Norwegian University of Science and Technology, Trondheim - TRH Vascular plants</a>","224,724 Records"
"<a href='https://www.idigbio.org/portal/recordset/589ad4bd-a0aa-4949-bb92-0533ba7edaf2'>Natural History Museum, Oslo - NHMO Birds</a>","110,660 Records"
"<a href='https://www.idigbio.org/portal/recordset/02ff95c9-5a14-459f-a2e4-7f93d87a7559'>Natural History Museum, Oslo - NHMO Entomology</a>","316,437 Records"
"<a href='https://www.idigbio.org/portal/recordset/39de54ef-ecfe-4e9e-9f9c-d4b29f0a893f'>Natural History Museum, Oslo - ZMO Fish</a>","9,684 Records"
"<a href='https://www.idigbio.org/portal/recordset/01017cef-5065-48b2-9db8-3e428971d702'>Natural History Museum, Oslo - O Bryophytes</a>","22,853 Records"
"<a href='https://www.idigbio.org/portal/recordset/e15b02ba-9593-4771-b584-bcc2b7868ce9'>Natural History Museum, Oslo - O Coleoptera</a>","81,889 Records"
"<a href='https://www.idigbio.org/portal/recordset/ea12da76-1b2e-4944-8709-1de3af1c65e2'>Natural History Museum, Oslo - O Fungi</a>","190,505 Records"
"<a href='https://www.idigbio.org/portal/recordset/0eba218d-bccb-45cb-95e2-cc5625be106e'>Natural History Museum, Oslo - O Heteroptera</a>","7,693 Records"
"<a href='https://www.idigbio.org/portal/recordset/a5fe6f13-2121-41dd-a036-dae15546ad91'>Natural History Museum, Oslo - O Mammals</a>","19,309 Records"
"<a href='https://www.idigbio.org/portal/recordset/83a4f2c7-7a52-46cc-a6c6-62b1aad5883d'>Natural History Museum, Oslo - O Plecoptera</a>","6,237 Records"
"<a href='https://www.idigbio.org/portal/recordset/e6ccc2bd-9451-4802-8a51-8640d9f09793'>Natural History Museum, Oslo - O Vascular plants</a>","690,580 Records"
"<a href='https://www.idigbio.org/portal/recordset/c4306d83-64da-4a45-bcb4-efd743caa2a3'>Norwegian College of Fishery Science - NFH Algae</a>","688 Records"
"<a href='https://www.idigbio.org/portal/recordset/92c44030-9b38-4433-9883-3d635fd63888'>Norwegian Entomological Society - NEF Coleoptera</a>","2,880 Records"
"<a href='https://www.idigbio.org/portal/recordset/a0546df1-b727-402f-b9b8-570e65e58026'>Norwegian University of Life Sciences, Department of Ecology and Natural Resource Management - NLH Vascular plants</a>","5,778 Records"
"<a href='https://www.idigbio.org/portal/recordset/da067ad9-b545-4701-aa3b-8d2990f8c1c0'>Norwegian University of Life Sciences, Department of Ecology and Natural Resource Management - NLH Lichens</a>","1,391 Records"
"<a href='https://www.idigbio.org/portal/recordset/011a5f7c-663d-4fed-b11e-58b3b6610005'>Tromsø Museum - TROM Bryophytes</a>","22,032 Records"
"<a href='https://www.idigbio.org/portal/recordset/27b2b46f-4cae-4ffa-870d-b17e51d627f2'>Tromsø Museum - TROM Fungi</a>","29,486 Records"
"<a href='https://www.idigbio.org/portal/recordset/53af19e1-9cb3-4834-8974-62adc640491c'>Tromsø Museum - TROM Lichens</a>","21,023 Records"
"<a href='https://www.idigbio.org/portal/recordset/703b5bdc-4581-47e3-b4b6-e6f32d0eec54'>Tromsø Museum - TROM Vascular plants</a>","172,574 Records"
"<a href='https://www.idigbio.org/portal/recordset/e7644bac-b532-41fb-92ae-1fb6502203f5'>Tromsø Museum - TS Arthropods</a>","17,520 Records"
"<a href='https://www.idigbio.org/portal/recordset/bc41afff-4d56-421e-bc87-45e18b4fe64a'>University of Bergen - ZMBN Entomology</a>","100,433 Records"
"<a href='https://www.idigbio.org/portal/recordset/767e0c9c-3747-4400-896e-26e2ee149b4a'>University of Bergen - BG Fungi</a>","16,452 Records"
"<a href='https://www.idigbio.org/portal/recordset/23ca5883-852a-40ab-b8d3-7e4985202844'>University of Bergen - BG Gastropoda</a>","4,135 Records"
"<a href='https://www.idigbio.org/portal/recordset/c282d7ee-b624-42a2-ace1-aff9bfff5e7c'>University of Bergen - BG Moss</a>","19,723 Records"
"<a href='https://www.idigbio.org/portal/recordset/d2217bca-3a93-4407-bb56-087afa000cbc'>University of Bergen - BG Vascular plants</a>","197,757 Records"
"<a href='https://www.idigbio.org/portal/recordset/3f508496-c860-4701-93e4-84e940c8395e'>University of Minnesota, Bell Museum of Natural History - MIN Lichens</a>","148,084 Records"
"<a href='https://www.idigbio.org/portal/recordset/81d00e23-92aa-45d7-b289-5cf045ddfbf4'>University of Minnesota, Bell Museum of Natural History - JFBM Fish</a>","38,437 Records"
"<a href='https://www.idigbio.org/portal/recordset/adae5c6c-72f3-4cd8-a00b-3ea71d516abc'>University of Minnesota, Bell Museum of Natural History - JFBM Mammals</a>","19,171 Records"
"<a href='https://www.idigbio.org/portal/recordset/ee9d38ef-c1db-44de-b8f2-62acb7049370'>University of Minnesota, Bell Museum of Natural History - MIN Fungi</a>","15,171 Records"
"<a href='https://www.idigbio.org/portal/recordset/9ef17d55-0498-44cf-9da4-dde3e3acb570'>University of Minnesota, Bell Museum of Natural History - MIN Bryophytes</a>","60,142 Records"
"<a href='https://www.idigbio.org/portal/recordset/e2def7e2-1455-4856-9823-6d3738417d24'>University of Minnesota, Bell Museum of Natural History - MIN Vascular Plants</a>","202,626 Records"
"<a href='https://www.idigbio.org/portal/recordset/7c3067c3-c229-4e73-b4aa-c187997ee530'>Native Bee Inventory and Monitoring Lab - US-CA-MX - USGS PWRC Bees</a>","260,950 Records"
"<a href='https://www.idigbio.org/portal/recordset/a549ceb3-f2ba-4eea-b597-94dd392c1914'>Native Bee Inventory and Monitoring Lab - World - USGS PWRC Bees</a>","5,396 Records"
"<a href='https://www.idigbio.org/portal/recordset/5a9ae910-9e4b-488b-af8e-88074fabc3a4'>Connecticut College, Charles B. Graves Herbarium - CCNL</a>","13,641 Records"
"<a href='https://www.idigbio.org/portal/recordset/3d2b5be0-7c1d-4693-9226-94bc0061123b'>Auburn University, Freeman Herbarium - AUA Bryophytes</a>","1,417 Records"
"<a href='https://www.idigbio.org/portal/recordset/18c215c3-c02f-47e9-bb66-196c33c8f672'>Auburn University, Freeman Herbarium - AUA Lichens</a>","1,959 Records"
"<a href='https://www.idigbio.org/portal/recordset/2cebadf7-6d52-49b2-b3a7-d4969a36aa12'>Colgate University, George R. Cooley Herbarium - GRCH</a>","4,916 Records"
"<a href='https://www.idigbio.org/portal/recordset/2b89de41-42bd-46c6-ab61-d386f855f7fb'>University of Puerto Rico Mayagüez - UPRM Invertebrates</a>","6,381 Records"
"<a href='https://www.idigbio.org/portal/recordset/b9ab58cf-785e-44a7-a873-1966e14a6715'>University of California, Davis Center for Plant Diversity Herbarium - DAV</a>","129,178 Records"
"<a href='https://www.idigbio.org/portal/recordset/39289378-eed8-442c-ba0b-fce8b1679d8f'>Western Washington University Herbarium - WWB Lichens</a>","5,336 Records"
"<a href='https://www.idigbio.org/portal/recordset/cc11b4e3-823d-4490-95b2-afe6a1f3a9d2'>Western Washington University Herbarium - WWB Bryophytes</a>","5,213 Records"
"<a href='https://www.idigbio.org/portal/recordset/176d536a-2691-47c4-95c1-c0d47d3abd48'>University of Maine at Fort Kent - UMFK Lichens</a>","46,970 Records"
"<a href='https://www.idigbio.org/portal/recordset/331b6d1b-842e-4c63-aa23-75ef275d8a9f'>Towson University Biodiversity Center Herbarium - BALT Lichens</a>","6,617 Records"
"<a href='https://www.idigbio.org/portal/recordset/a2352be4-1126-4504-ac86-c36234f123fa'>University of Connecticut - UCONN Mammals</a>","9,889 Records"
"<a href='https://www.idigbio.org/portal/recordset/48b4b812-c52e-4f47-9327-e761f6fc2e28'>Fresno City College Bohart-Tardigrada</a>","19,932 Records"
"<a href='https://www.idigbio.org/portal/recordset/86b1f54d-ac01-4c5e-8ed8-09da2689c7a9'>Arizona State University - ASU Mammals</a>","8,416 Records"
"<a href='https://www.idigbio.org/portal/recordset/4dfb5828-3653-4604-ac00-db1e1da98b02'>South Dakota School of Mines & Technology, Museum of Geology - SDSM Botany & Paleobotany</a>","1 Records"
"<a href='https://www.idigbio.org/portal/recordset/7757c07f-18fd-45c2-84cc-60bd3742e100'>South Dakota School of Mines & Technology, Museum of Geology - SDSM Fossil Vertebrates</a>","514 Records"
"<a href='https://www.idigbio.org/portal/recordset/c2dcb184-6c90-4aa3-9ebb-33b2d53837b9'>Angelo State Natural History - ASNHC Mammals</a>","16,217 Records"
"<a href='https://www.idigbio.org/portal/recordset/13bac7f8-ff25-4d02-82d7-516dc6355beb'>Angelo State Natural History - ASNHC Herpetology</a>","14,646 Records"
"<a href='https://www.idigbio.org/portal/recordset/1200dfa1-c9d1-42c9-9be0-2b399f0297e3'>Angelo State Natural History - ASNHC Birds</a>","2,052 Records"
"<a href='https://www.idigbio.org/portal/recordset/90739622-5232-4048-8121-9af9ec69604f'>Orville Bissett Herbarium - CCSU</a>","9,156 Records"
"<a href='https://www.idigbio.org/portal/recordset/93e97f6c-0ab6-41a7-9b58-7e230a80ec1e'>Keene State College Herbarium - KESC</a>","12,022 Records"
"<a href='https://www.idigbio.org/portal/recordset/552ce2e5-b627-4d6d-b914-6b495d0a79e6'>University of Arizona - UAZ Mammals</a>","28,187 Records"
"<a href='https://www.idigbio.org/portal/recordset/2ccbe8d3-c688-4c20-bf24-68a5ef486519'>Swedish Malaise Trap Project Collection Inventory - SMTP Insects</a>","99,830 Records"
"<a href='https://www.idigbio.org/portal/recordset/156e4092-a68c-4b6d-a3a8-a36edcd74867'>Louisiana State University, Museum of Natural Science - LSUMZ Herp Tissues</a>","19,733 Records"
"<a href='https://www.idigbio.org/portal/recordset/a986ff36-22a2-46a5-ac82-513b6fa90423'>Louisiana State University, Museum of Natural Science - LSUMZ Mammal Tissues</a>","6,717 Records"
"<a href='https://www.idigbio.org/portal/recordset/96662fa9-ff60-495b-912a-284f3b98ed72'>University of New Mexico Herbarium - UNM</a>","126,471 Records"
"<a href='https://www.idigbio.org/portal/recordset/fa83c2bd-926c-42f1-8cd4-d57c5fd21f33'>Florida State University Coastal and Marine Laboratory vertebrates - FSUCML</a>","1,015 Records"
"<a href='https://www.idigbio.org/portal/recordset/c4f0b43b-1a43-43bc-b302-2aecd37d8054'>Humboldt State University - HSU Amphibians</a>","718 Records"
"<a href='https://www.idigbio.org/portal/recordset/a2f11cb7-2862-4d0d-aefd-47ea67efd8fd'>Humboldt State University - HSU Reptiles</a>","702 Records"
"<a href='https://www.idigbio.org/portal/recordset/f778ecc0-8371-49d5-9ab1-9d75f0b76fad'>Lund Botanical Museum - LD</a>","777,833 Records"
"<a href='https://www.idigbio.org/portal/recordset/3872f27e-cf4e-40bd-b91b-ba7b723a86e5'>Brigham Young University - BYU Herps</a>","39,322 Records"
"<a href='https://www.idigbio.org/portal/recordset/9e5aede6-bee5-4a3d-a255-513771b20035'>Wisconsin State Herbarium at UW-Madison - WIS</a>","295,790 Records"
"<a href='https://www.idigbio.org/portal/recordset/88595487-6d33-4980-ba54-bcf427c9466e'>Herbarium of Umeå University - UME</a>","93,712 Records"
"<a href='https://www.idigbio.org/portal/recordset/af4f13cd-f1e8-4e18-ac7a-b0aeee90c749'>Gothenburg Herbarium - GB Types</a>","2,217 Records"
"<a href='https://www.idigbio.org/portal/recordset/d38fd1e8-bc15-46b2-92d5-5f3df98cff53'>Gothenburg Herbarium - GB</a>","151,334 Records"
"<a href='https://www.idigbio.org/portal/recordset/90e622c7-f025-4f27-8891-82f0e867155f'>Gothenburg Natural History Museum - GNM Invertebrates</a>","46,710 Records"
"<a href='https://www.idigbio.org/portal/recordset/1e69489f-c371-426e-b0ee-b9eb7ad7c4a6'>Axel W. Erikssons African Birdcollection at Vänersborg Museum - VM</a>","1,000 Records"
"<a href='https://www.idigbio.org/portal/recordset/9d52a7c1-2e4e-4491-9dbd-153094e77f40'>Bird Collection of Otto Hedin - KBD</a>","423 Records"
"<a href='https://www.idigbio.org/portal/recordset/d3920b32-8de2-4c92-a787-71497171595d'>Swedish Museum of Natural History Herbarium - S Algae</a>","15,953 Records"
"<a href='https://www.idigbio.org/portal/recordset/0fb53db0-a7a4-4ac4-8ad3-bc4648b411e0'>Swedish Museum of Natural History Herbarium - S Fungi</a>","205,701 Records"
"<a href='https://www.idigbio.org/portal/recordset/59422682-15ba-47e1-99e2-1ef69f7bdd9a'>Swedish Museum of Natural History - NRM Entomology</a>","98,566 Records"
"<a href='https://www.idigbio.org/portal/recordset/021e2617-7532-4cef-806c-690bed32ab84'>Swedish Museum of Natural History - NRM Fish</a>","51,499 Records"
"<a href='https://www.idigbio.org/portal/recordset/ca356731-2be9-4e68-a475-0c363d12f54a'>Swedish Museum of Natural History - NRM Invertebrate Types</a>","6,948 Records"
"<a href='https://www.idigbio.org/portal/recordset/abbf4722-c63b-492f-b183-cb45ad9f5211'>Swedish Museum of Natural History - NRM Invertebrates</a>","144,765 Records"
"<a href='https://www.idigbio.org/portal/recordset/c5b7dae8-b483-4742-9954-d7f9226daa34'>Lundell Herbarium - LL</a>","52,065 Records"
"<a href='https://www.idigbio.org/portal/recordset/6cc31636-c3e5-4887-bbee-2e56621771c4'>University of Texas Herbarium - TEX</a>","159,080 Records"
"<a href='https://www.idigbio.org/portal/recordset/a68df423-aae9-4f4b-8a42-a36124627a53'>Essig Museum of Entomology - EMEC</a>","220,399 Records"
"<a href='https://www.idigbio.org/portal/recordset/9ab47b07-99a9-4509-884b-be9383908b28'>Museo de Historia Natural, Universidad de San Carlos de Guatemala - USAC Mammals</a>","4,400 Records"
"<a href='https://www.idigbio.org/portal/recordset/a2a7754b-2346-496d-b681-eb754ef32b9e'>Virginia Museum of Natural History - VMNH Paleo Invertebrates</a>","660 Records"
"<a href='https://www.idigbio.org/portal/recordset/d3579463-3a9b-4016-bc10-53b966ffb521'>Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates</a>","22,804 Records"
"<a href='https://www.idigbio.org/portal/recordset/6b546055-ecf5-40dd-a091-67fe6f9531f4'>Plant Bug PBI (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae) - AMNH</a>","95,767 Records"
"<a href='https://www.idigbio.org/portal/recordset/3a0018d0-9b91-4671-82d2-b635177dace6'>Natural History Museum of Los Angeles County - LACM Entomology</a>","184,364 Records"
"<a href='https://www.idigbio.org/portal/recordset/6e6bec70-a148-49c8-9f97-e64e2dfae5b7'>Illinois State Museum - ISM Ornithology</a>","12,051 Records"
"<a href='https://www.idigbio.org/portal/recordset/eaed5ba6-aa32-4a57-a9e1-afc6b01d1c98'>Illinois State Museum - ISM Ichthyology</a>","1,952 Records"
"<a href='https://www.idigbio.org/portal/recordset/1eb85009-7d5d-4663-8c74-d87b62290365'>Illinois State Museum - ISM Herpetology</a>","2,502 Records"
"<a href='https://www.idigbio.org/portal/recordset/205fa34c-2fcb-4492-b992-972b18560f6f'>Field Museum of Natural History Herbarium - F Seed Plants</a>","490,965 Records"
"<a href='https://www.idigbio.org/portal/recordset/5386d272-06c6-4027-b5d5-d588c2afe5e5'>Missouri Botanical Garden Herbarium - MO</a>","4,419,893 Records"
"<a href='https://www.idigbio.org/portal/recordset/e4ff51ba-5007-4c40-9a86-e8c6f4db77b7'>University of Nevada Herbarium - RENO</a>","56,624 Records"
"<a href='https://www.idigbio.org/portal/recordset/b6d0f953-29b4-41da-a255-2ed07c83edf1'>Luther College Herbarium - LCDI Vascular plants</a>","1,296 Records"
"<a href='https://www.idigbio.org/portal/recordset/a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a'>University of Colorado Museum of Natural History Herbarium - COLO</a>","177,590 Records"
"<a href='https://www.idigbio.org/portal/recordset/7be20c8d-a23f-406e-8f03-aa9dfb4b30b1'>Chicago Academy of Sciences - CHAS Herpetology</a>","20,957 Records"
"<a href='https://www.idigbio.org/portal/recordset/50cfe20a-9100-4710-89f9-a97bc3aa53d7'>Chicago Academy of Sciences - CHAS Mammalogy</a>","4,605 Records"
"<a href='https://www.idigbio.org/portal/recordset/4bf197cb-6fbc-4b22-82d0-849fffb5906e'>Chicago Academy of Sciences - CHAS Ornithology</a>","13,253 Records"
"<a href='https://www.idigbio.org/portal/recordset/cfe5c00e-bec3-4120-a8eb-62c5353f3e80'>Chicago Academy of Sciences - CHAS Oology</a>","2,391 Records"
"<a href='https://www.idigbio.org/portal/recordset/c7a96a19-db06-48dc-bce7-5bf9bb4921a0'>University of Arizona Museum of Natural History - UAZ Bird</a>","17,704 Records"
"<a href='https://www.idigbio.org/portal/recordset/637d0f2f-a0b4-4f33-a1ad-bd0ab18b620d'>University of Arizona Museum of Natural History - UAZ Herpetology</a>","57,144 Records"
"<a href='https://www.idigbio.org/portal/recordset/99c71f17-1446-4c38-a336-321fe6948dfc'>University of Arkansas Collections Facility - UAFMC Birds</a>","4,266 Records"
"<a href='https://www.idigbio.org/portal/recordset/c5eeb223-0515-423a-a51a-151426c8f60d'>Eastern Michigan University Herbarium - EMC</a>","6,809 Records"
"<a href='https://www.idigbio.org/portal/recordset/531537fc-6349-4a20-ae42-540d61797086'>Iowa State University, Ada Hayden Herbarium - ISC</a>","50,096 Records"
"<a href='https://www.idigbio.org/portal/recordset/b4bcc255-4acf-4966-b9b3-af9dd4e458d1'>Field Museum of Natural History - FMNH Amphibian and Reptile</a>","282,196 Records"
"<a href='https://www.idigbio.org/portal/recordset/3ff3bf5c-7aba-40c3-80b2-1b00ea1abdd5'>Field Museum of Natural History - FMNH Bird Egg</a>","20,991 Records"
"<a href='https://www.idigbio.org/portal/recordset/66427724-af1d-43f8-bc00-cb744e55ac2c'>Field Museum of Natural History - FMNH Bird</a>","496,530 Records"
"<a href='https://www.idigbio.org/portal/recordset/32d433aa-9e2b-4ff9-bc55-5c3e30112207'>Field Museum of Natural History - FMNH Insect, Arachnid and Myriapod</a>","262,928 Records"
"<a href='https://www.idigbio.org/portal/recordset/56879e73-bf9d-4bd9-a7a4-4f2f940d0f62'>Field Museum of Natural History - FMNH Invertebrate</a>","210,452 Records"
"<a href='https://www.idigbio.org/portal/recordset/a7020dbf-35fc-46e8-a441-c0a6b957193c'>Field Museum of Natural History - FMNH Fish</a>","104,430 Records"
"<a href='https://www.idigbio.org/portal/recordset/9e046dad-2b23-4f95-8eaf-c0346de2556e'>Field Museum of Natural History - FMNH Mammals</a>","192,273 Records"
"<a href='https://www.idigbio.org/portal/recordset/029e1b92-bd6c-4037-9a0b-10136a879a74'>Staatliches Museum für Naturkunde Stuttgart - SMNS Herpetologie</a>","7,075 Records"
"<a href='https://www.idigbio.org/portal/recordset/0f3f26e2-cc13-47a3-a268-4c321b621586'>Cowan Tetrapod Collection - UBCBBM Mammals</a>","18,940 Records"
"<a href='https://www.idigbio.org/portal/recordset/a8ae97e3-ece0-4c43-b193-bdd61d724e2d'>Cowan Tetrapod Collection - UBCBBM Birds</a>","18,970 Records"
"<a href='https://www.idigbio.org/portal/recordset/74473bcd-2107-493d-8a78-c66b5d3e5061'>Cowan Tetrapod Collection - UBCBBM Herpetology</a>","1,863 Records"
"<a href='https://www.idigbio.org/portal/recordset/db3181c9-48dd-489f-96ab-a5888f5a938c'>South Dakota School of Mines & Technology, Museum of Geology - SDSM Fossil Invertebrates</a>","1,134 Records"
"<a href='https://www.idigbio.org/portal/recordset/34344d35-1857-4ef3-924e-bfab3c2524fd'>Culture Collection of Algae at The University of Texas -UTEX</a>","2,813 Records"
"<a href='https://www.idigbio.org/portal/recordset/da67ebd9-52de-444d-b114-e23c03111ac6'>Macaulay Library Audio and Video Collection</a>","217,239 Records"
"<a href='https://www.idigbio.org/portal/recordset/4f436daa-01d5-4be6-b5c3-fdd255677536'>Virginia Polytechnic Institute and State University - VPI Insects</a>","2,275 Records"
"<a href='https://www.idigbio.org/portal/recordset/a6e02b78-6fc6-4cb6-bb87-8d5a443f2c2a'>Bernice P. Bishop Museum - BPBM</a>","836,963 Records"
"<a href='https://www.idigbio.org/portal/recordset/6d9d4f55-4cb4-4c8f-acc7-b465eb5f703c'>Louisiana State University, Museum of Natural Science - LSUMZ Fish</a>","17,672 Records"
"<a href='https://www.idigbio.org/portal/recordset/2c00c297-9ebd-498a-b701-d3ebde4b49f3'>Natural History Museum of Utah, Garrett Herbarium - UT</a>","3,304 Records"
